Содержание Fe;Магнетит;Доля класса -5мм;Кластер
35.5;82.98;51.55;0
35.5;90.54;51.55;0
36.0;90.54;48.46;0
36.0;85.26;48.46;0
36.0;85.26;48.22;0
36.0;79.46;48.22;0
36.3;79.46;50.84;0
36.3;83.33;50.84;0
36.2;83.33;50.81;0
36.2;76.84;50.81;1
34.8;76.84;52.28;1
34.8;83.02;52.28;0
33.9;83.02;50.38;3
33.9;80.85;50.38;3
33.6;80.85;48.22;3
33.6;84.37;48.22;3
33.1;84.37;48.17;3
33.1;79.03;48.17;3
33.1;79.03;52.2;3
33.1;81.25;52.2;3
31.9;81.25;48.73;3
34.2;83.08;52.85;3
34.2;83.29;52.85;3
34.3;83.29;52.15;3
34.3;82.79;52.15;3
33.9;82.79;51.73;3
33.9;84.6;51.73;3
34.3;84.6;54.63;3
34.3;83.71;54.63;3
33.8;83.71;54.16;3
33.8;86.27;54.16;3
33.8;86.27;55.49;3
33.8;84.22;55.49;3
34.7;84.22;58.51;3
34.7;83.92;58.51;0
34.0;83.92;60.32;3
34.0;82.6;60.32;3
33.1;82.6;58.05;3
33.1;85.01;58.05;3
33.9;85.01;61.64;3
33.9;83.03;61.64;3
34.1;83.03;55.04;3
34.1;86.57;55.04;3
34.2;86.57;55.3;3
34.2;86.15;55.3;3
33.9;86.15;49.67;3
33.9;82.52;49.67;3
35.0;82.52;54.19;0
35.0;78.6;54.19;1
34.8;78.6;50.7;1
34.8;84.74;50.7;0
35.0;84.74;55.85;0
35.0;81.77;55.85;0
34.4;81.77;58.5;1
34.4;82.27;58.5;3
33.9;82.27;59.15;3
33.9;86.76;59.15;3
34.1;86.76;56.0;3
34.1;89.35;56.0;3
33.3;89.35;52.27;3
33.3;82.51;52.27;3
33.6;82.51;54.82;3
33.6;85.44;54.82;3
34.8;85.44;50.85;0
34.8;83.36;50.85;0
34.9;83.36;44.27;2
34.9;87.71;44.27;0
34.7;87.71;47.39;0
34.7;86.95;47.39;0
34.9;86.95;51.13;0
34.9;84.26;51.13;0
33.6;84.26;51.06;3
33.6;80.57;51.06;3
34.4;80.57;52.37;3
34.4;83.14;52.37;3
33.9;83.14;51.68;3
33.9;82.65;51.68;3
34.1;82.65;50.49;3
34.1;84.83;50.49;3
34.9;84.83;49.73;0
34.9;84.53;49.73;0
34.4;84.53;49.7;3
34.4;85.26;49.7;3
34.4;85.26;50.91;3
34.4;80.0;50.91;3
35.4;80.0;51.51;0
35.4;82.74;51.51;0
34.8;82.74;49.66;2
34.8;83.98;49.66;0
35.2;83.98;51.42;0
35.2;89.1;51.42;0
34.4;89.1;47.91;3
34.4;86.78;47.91;2
34.9;86.78;49.28;0
34.9;82.82;49.28;0
33.2;82.82;49.46;3
33.2;85.03;49.46;3
33.7;85.03;49.89;3
33.7;86.67;49.89;3
33.5;86.67;49.4;2
33.5;84.03;49.4;2
34.1;84.03;51.71;3
34.1;88.79;51.71;3
33.8;88.79;50.45;3
33.8;87.57;50.45;3
33.9;87.57;50.56;3
33.9;80.91;50.56;1
34.3;80.91;50.54;1
34.3;83.71;50.54;2
34.7;83.71;50.9;2
34.7;78.42;50.9;1
34.6;78.42;51.99;1
34.6;85.11;51.99;0
34.7;85.11;49.24;2
34.7;82.91;49.24;2
33.5;82.91;54.31;3
33.5;84.71;54.31;3
34.6;84.71;55.02;3
34.6;85.35;55.02;3
32.2;86.87;60.85;3
31.9;86.87;58.08;3
31.9;81.88;58.08;3
31.7;81.88;56.46;3
31.7;82.31;56.46;3
33.0;82.31;55.17;1
33.0;80.97;55.17;3
33.5;80.97;59.06;3
33.5;84.19;59.06;3
33.0;84.19;55.98;3
33.0;82.73;55.98;3
33.0;82.73;54.57;3
33.0;86.56;54.57;3
33.4;86.56;54.98;3
33.4;84.65;54.98;3
33.0;84.65;55.61;3
33.0;80.9;55.61;1
33.1;80.9;56.68;1
33.1;80.67;56.68;1
33.6;80.67;55.78;1
33.6;81.21;55.78;1
33.6;81.21;56.08;1
33.6;82.01;56.08;3
34.0;82.01;58.22;1
34.0;81.22;58.22;3
34.4;81.22;57.69;3
34.4;84.94;57.69;3
34.5;84.94;53.16;3
34.5;76.6;53.16;1
34.9;76.6;55.33;1
34.9;78.57;55.33;1
34.4;78.57;53.52;1
34.4;82.16;53.52;3
34.5;82.16;53.08;3
34.5;82.2;53.08;3
34.5;82.2;58.64;3
34.5;84.86;58.64;3
34.8;84.86;40.83;0
34.8;86.15;40.83;0
33.9;86.15;43.49;3
33.9;84.84;43.49;3
33.8;84.84;48.94;3
33.8;86.78;48.94;3
33.2;86.78;53.99;3
33.2;86.17;53.99;3
34.1;86.17;54.1;3
34.1;83.2;54.1;3
33.1;83.2;55.19;3
33.1;78.34;55.19;1
34.0;78.34;55.87;1
34.0;82.38;55.87;1
34.3;82.38;54.41;1
34.3;85.66;54.41;3
35.7;85.66;48.08;0
35.7;79.73;48.08;1
33.3;79.73;52.71;1
33.3;80.77;52.71;1
33.1;80.77;56.93;3
33.1;83.96;56.93;3
35.6;83.96;56.05;0
35.6;81.78;56.05;0
34.7;81.78;51.47;1
34.7;82.81;51.47;0
34.8;82.81;53.75;0
34.8;81.97;53.75;1
35.1;81.97;53.74;1
35.1;83.89;53.74;0
35.4;83.89;54.55;0
35.4;84.8;54.55;0
35.2;84.8;53.88;0
35.2;84.61;53.88;0
35.2;84.61;55.14;0
35.2;80.61;55.14;0
35.4;80.61;55.28;0
35.4;81.1;55.28;1
35.2;81.1;58.08;1
35.2;80.27;58.08;1
34.9;80.27;52.39;1
34.9;84.24;52.39;0
35.1;84.24;54.01;0
35.1;80.77;54.01;1
35.2;80.77;52.66;1
35.2;84.29;52.66;0
35.2;84.29;53.0;0
35.2;78.42;53.0;1
35.6;78.42;50.51;1
35.6;78.76;50.51;1
36.9;78.76;55.2;1
36.9;81.6;55.2;0
35.2;81.6;51.26;1
35.2;88.79;51.26;0
36.6;88.79;50.3;0
36.6;80.29;50.3;0
35.5;80.29;50.08;1
35.5;80.04;50.08;1
35.0;80.04;52.79;1
35.0;86.87;52.79;0
35.7;86.87;55.21;0
35.7;82.35;55.21;0
34.7;82.35;51.13;3
34.7;80.59;51.13;1
34.4;80.59;52.7;1
34.4;81.79;52.7;3
34.2;81.79;52.66;3
34.2;85.14;52.66;3
34.5;85.14;53.02;3
34.5;79.71;53.02;1
33.8;79.71;53.66;3
33.8;85.49;53.66;3
33.9;85.49;51.07;3
33.9;85.57;51.07;3
34.1;85.57;54.75;3
34.1;84.62;54.75;3
35.5;84.62;48.21;0
35.5;88.3;48.21;0
34.8;88.3;52.35;0
34.8;84.95;52.35;0
35.4;84.95;52.3;0
35.4;82.96;52.3;0
34.7;82.96;52.06;0
34.7;78.18;52.06;1
34.7;78.18;52.55;1
34.7;83.02;52.55;0
35.4;83.02;54.8;0
35.4;85.11;54.8;0
35.3;85.11;54.44;0
35.3;83.73;54.44;0
33.9;83.73;53.94;3
33.9;83.17;53.94;3
35.6;83.17;46.59;0
35.6;80.41;46.59;1
31.7;80.41;50.11;3
31.7;82.56;50.11;3
33.2;82.56;52.17;3
33.2;82.61;52.17;3
35.3;82.61;55.53;0
35.3;80.03;55.53;0
35.2;80.03;58.26;0
35.2;80.39;58.26;0
34.6;80.39;58.36;3
34.6;80.63;58.36;3
34.5;80.63;56.46;3
34.5;82.08;56.46;3
33.7;82.08;56.84;3
33.7;83.07;56.84;3
33.7;83.07;56.6;3
33.7;84.4;56.6;3
34.0;84.4;56.27;3
34.0;79.37;56.27;3
35.1;79.37;57.19;0
35.1;85.01;57.19;0
37.0;85.01;57.74;0
37.0;81.11;57.74;0
36.6;81.11;54.36;0
36.6;82.88;54.36;0
35.5;82.88;55.05;0
35.2;84.74;55.05;0
35.2;84.74;55.91;0
35.2;84.44;55.91;0
35.7;84.44;55.5;0
35.7;83.6;55.5;0
33.6;83.6;56.66;3
33.6;85.77;56.66;3
36.3;85.77;54.65;0
36.3;82.74;54.65;0
34.8;82.74;55.13;0
34.8;86.15;55.13;0
34.7;86.15;55.27;0
34.7;81.68;55.27;3
34.7;81.68;56.95;3
34.7;78.88;56.95;1
34.1;78.88;56.19;1
34.1;82.37;56.19;3
34.1;82.37;53.09;3
34.1;82.68;53.09;3
34.0;82.68;56.75;3
34.0;81.41;56.75;3
33.4;81.41;56.0;3
33.4;77.94;56.0;1
34.1;77.94;52.55;1
34.1;82.23;52.55;3
34.1;82.23;51.42;3
34.1;83.66;51.42;3
36.8;83.66;56.04;0
36.8;77.02;56.04;1
36.8;77.02;55.67;1
36.8;78.12;55.67;0
35.5;78.12;57.18;0
35.5;84.73;57.18;0
35.4;84.73;54.83;0
35.4;88.4;54.83;0
33.8;88.4;54.74;3
33.8;82.65;54.74;3
33.9;82.65;55.36;3
33.9;87.45;55.36;3
34.4;87.45;54.71;3
34.4;85.48;54.71;3
34.9;85.48;53.74;0
34.9;82.49;53.74;0
34.3;82.49;55.93;3
34.3;82.03;55.93;3
34.4;82.03;52.35;3
34.4;85.02;52.35;3
34.7;85.02;55.59;3
34.7;85.19;55.59;3
34.8;85.19;53.52;0
34.8;83.6;53.52;0
33.8;83.6;50.97;3
33.8;87.62;50.97;3
33.8;87.62;54.21;3
33.8;85.29;54.21;3
33.3;85.29;53.44;3
33.3;82.15;53.44;3
33.7;82.15;53.65;3
33.7;84.67;53.65;3
34.4;84.67;54.85;3
34.4;86.35;54.85;3
34.2;86.35;51.92;3
34.2;86.1;51.92;3
33.7;86.1;52.75;3
33.7;81.05;52.75;3
34.4;81.05;57.91;3
34.4;83.01;57.91;3
34.3;83.01;54.81;3
34.3;87.53;54.81;3
34.5;87.53;54.01;3
34.5;85.79;54.01;3
32.9;85.79;53.95;3
32.9;84.17;53.95;3
33.4;84.17;53.54;3
33.4;83.17;53.54;3
32.8;83.17;55.01;3
32.8;86.21;55.01;3
35.3;86.21;57.08;0
35.3;85.01;57.08;0
35.2;85.01;54.74;0
35.2;84.51;54.74;0
34.8;84.51;56.94;0
34.8;89.56;56.94;0
35.6;89.56;52.22;0
35.6;88.94;52.22;0
35.4;88.94;50.91;0
35.4;88.12;50.91;0
33.8;88.12;49.74;3
33.8;82.6;49.74;3
36.2;82.6;51.05;0
36.2;84.74;51.05;0
36.5;84.74;49.93;0
36.5;82.21;49.93;0
35.3;82.21;50.35;1
35.3;85.78;50.35;0
34.1;85.78;48.51;3
34.1;84.97;48.51;3
35.6;84.97;50.0;0
35.6;85.33;50.0;0
35.6;85.33;51.76;0
35.6;86.58;51.76;0
35.1;86.58;52.17;0
35.1;85.83;52.17;0
33.6;85.83;51.62;3
33.6;84.85;51.62;3
34.5;84.85;53.69;3
34.5;81.89;53.69;1
34.9;81.89;52.73;1
34.9;81.75;52.73;0
35.3;81.75;56.05;0
35.3;85.9;56.05;0
34.8;85.9;53.1;0
34.8;85.19;53.1;0
35.3;85.19;49.38;0
35.3;80.92;49.38;0
33.8;80.92;51.97;3
33.8;84.88;51.97;3
34.0;84.88;53.89;3
34.0;81.14;53.89;3
34.7;81.14;42.91;2
34.7;79.48;42.91;1
35.3;79.48;56.3;1
35.3;83.34;56.3;0
33.8;83.34;55.15;3
33.8;79.88;55.15;1
33.1;79.88;53.04;1
33.1;82.41;53.04;1
33.4;82.41;57.53;1
33.4;81.73;57.53;3
35.4;81.73;55.68;0
35.4;84.81;55.68;0
34.9;89.35;51.62;0
34.9;85.95;51.62;0
35.7;85.95;51.57;0
35.7;88.72;51.57;0
34.2;83.88;47.09;3
34.2;85.72;47.09;3
34.4;85.72;53.31;3
34.4;82.69;53.31;3
33.1;82.69;52.78;3
33.1;83.93;52.78;3
32.7;83.93;55.99;3
32.7;84.37;55.99;3
34.7;84.37;55.56;0
34.7;87.96;55.56;3
34.2;87.96;56.13;3
34.2;86.1;56.13;3
34.8;86.1;54.7;0
34.8;86.85;54.7;0
34.4;86.85;55.34;3
34.4;82.1;55.34;3
35.0;82.1;52.2;0
35.0;81.93;52.2;0
34.8;81.93;53.04;0
34.8;82.31;53.04;0
34.8;82.31;51.74;0
34.8;83.18;51.74;0
34.9;83.18;48.62;0
34.9;89.12;48.62;0
33.3;89.12;46.38;3
33.3;90.41;46.38;3
35.0;90.41;49.27;0
35.0;81.51;49.27;0
33.3;81.51;52.04;3
33.3;86.93;52.04;3
33.7;86.93;51.48;3
33.7;80.38;51.48;1
33.7;80.38;56.65;1
33.7;79.94;56.65;1
34.4;79.94;58.37;1
34.4;83.65;58.37;3
34.5;83.65;55.86;3
34.5;84.55;55.86;3
33.9;84.55;49.23;3
33.9;82.25;49.23;3
35.2;82.25;47.22;0
35.2;84.74;47.22;0
35.6;84.74;51.45;0
35.6;85.0;51.45;0
35.2;85.0;50.22;0
35.2;83.66;50.22;0
34.9;83.66;53.52;0
34.9;84.53;53.52;0
35.7;84.53;57.94;0
35.7;84.03;57.94;0
35.3;84.03;56.52;0
35.3;85.9;56.52;0
34.1;85.9;55.4;3
34.1;85.78;55.4;3
34.8;85.78;52.27;0
34.8;83.01;52.27;0
34.5;83.01;57.05;0
34.5;87.61;57.05;3
34.2;87.61;56.71;3
34.2;83.97;56.71;3
35.1;83.97;55.27;0
35.1;84.65;55.27;0
34.5;84.65;52.61;3
34.5;85.07;52.61;3
35.0;85.07;21.89;2
35.0;85.47;21.89;2
34.6;85.47;48.72;0
34.6;80.51;48.72;1
34.5;80.51;51.42;1
34.5;87.9;51.42;0
34.6;87.9;52.44;0
34.6;83.42;52.44;0
34.7;83.42;49.75;0
34.7;85.68;49.75;0
34.3;85.68;51.57;3
34.3;84.23;51.57;3
34.4;84.23;54.21;3
34.4;85.28;54.21;3
34.0;85.28;54.32;3
34.0;82.53;54.32;3
34.2;82.53;55.58;3
34.2;86.65;55.58;3
34.4;86.65;55.96;3
34.4;89.16;55.96;3
34.7;89.16;55.26;0
34.7;86.03;55.26;0
34.5;86.03;57.84;3
34.5;86.56;57.84;3
33.9;86.56;56.85;3
33.9;86.05;56.85;3
34.3;86.05;51.16;3
34.3;83.36;51.16;3
34.5;83.36;56.16;3
34.5;86.49;56.16;3
33.0;86.49;54.02;3
33.0;87.3;54.02;3
35.1;87.3;54.73;0
35.1;84.86;54.73;0
35.1;84.86;52.41;0
35.1;85.44;52.41;0
34.1;85.44;55.39;3
34.1;84.46;55.39;3
34.7;84.46;56.47;0
34.7;83.91;56.47;0
34.7;83.91;55.51;0
34.7;85.59;55.51;3
34.0;85.59;55.76;3
34.0;86.75;55.76;3
34.4;86.75;53.94;3
34.4;84.93;53.94;3
34.5;84.93;54.91;3
34.5;86.95;54.91;3
35.3;86.95;53.69;0
35.3;87.68;53.69;0
35.5;87.68;54.01;0
35.5;85.16;54.01;0
34.4;85.16;51.72;3
34.4;79.89;51.72;1
34.3;79.89;51.11;1
34.3;87.0;51.11;3
33.6;87.0;51.09;3
33.6;92.47;51.09;3
34.1;92.47;54.48;3
34.1;86.18;54.48;3
34.5;86.18;54.78;3
34.5;87.39;54.78;3
34.6;87.39;55.91;0
34.6;87.08;55.91;0
34.9;87.08;53.41;0
34.9;85.16;53.41;0
34.9;85.16;49.3;0
34.9;85.56;49.3;0
34.2;85.56;52.12;3
34.2;86.29;52.12;3
34.1;85.84;51.88;3
34.1;85.42;51.88;3
34.2;85.42;52.76;3
34.2;84.88;52.76;3
34.4;84.88;55.44;3
34.4;85.56;55.44;3
34.7;85.56;53.57;0
34.7;86.42;53.57;0
34.7;86.42;54.15;0
34.7;84.16;54.15;0
33.6;84.16;53.54;3
33.6;83.37;53.54;3
35.3;83.37;34.72;2
34.8;84.72;22.73;2
34.8;84.99;22.73;2
34.4;84.99;25.0;2
34.4;86.65;25.0;2
34.9;86.65;24.41;2
34.9;89.87;24.41;2
34.1;89.87;20.68;2
34.1;86.68;20.68;2
34.0;86.68;15.0;2
34.0;86.56;15.0;2
35.0;86.56;16.56;2
35.0;88.32;16.56;2
34.4;88.32;48.18;3
34.4;86.2;48.18;3
34.8;86.2;54.14;0
34.8;86.96;54.14;0
35.0;86.96;49.24;0
35.0;85.75;49.24;0
34.7;85.75;47.36;0
34.7;85.5;47.36;0
34.1;85.5;55.01;3
34.1;86.26;55.01;3
33.6;86.26;52.73;3
33.6;81.79;52.73;3
34.1;84.75;54.87;3
34.1;85.93;54.87;3
34.0;85.93;55.89;3
34.0;85.62;55.89;3
33.5;85.62;55.6;3
33.5;87.2;55.6;3
33.9;87.2;49.65;3
33.9;86.62;49.65;3
34.2;86.62;55.85;3
34.2;84.67;55.85;3
34.1;84.67;54.78;3
34.1;85.9;54.78;3
34.7;85.9;51.89;0
34.1;85.44;55.35;3
34.1;83.76;55.35;3
34.8;83.76;56.47;0
34.8;80.12;56.47;1
35.5;80.12;55.78;1
35.5;85.19;55.78;0
35.1;85.19;56.89;0
35.1;82.94;56.89;0
34.4;82.94;55.74;1
34.4;85.1;55.74;3
34.7;85.1;56.39;0
34.7;89.05;56.39;0
34.2;89.05;44.66;3
34.2;86.46;44.66;3
35.0;86.46;49.24;0
35.0;89.94;49.24;0
34.4;89.94;47.04;3
34.4;91.05;47.04;3
35.0;91.05;49.1;0
35.0;89.97;49.1;0
34.9;89.97;50.0;0
34.9;85.3;50.0;0
34.7;82.92;52.16;1
34.7;86.05;52.16;0
34.4;86.05;54.42;0
34.4;84.69;54.42;3
32.9;84.69;52.15;3
32.9;83.87;52.15;3
33.8;83.87;51.49;3
33.8;83.22;51.49;1
34.3;83.22;51.52;1
34.3;82.67;51.52;1
33.6;82.67;50.47;1
33.6;81.12;50.47;1
34.2;81.12;51.59;1
34.2;85.09;51.59;3
35.8;85.09;52.08;0
35.8;85.65;52.08;0
33.8;85.65;51.02;3
33.8;85.84;51.02;3
34.3;85.84;50.84;3
34.3;87.11;50.84;3
34.0;87.11;49.98;3
34.0;81.28;49.98;1
34.6;81.28;49.4;1
34.6;88.25;49.4;0
33.9;88.25;51.39;3
33.9;84.66;51.39;3
34.5;84.66;48.39;1
34.5;86.62;48.39;0
34.6;86.62;48.8;0
34.6;84.63;48.8;1
34.5;84.63;50.14;1
34.5;86.97;50.14;0
34.5;86.97;47.8;0
34.5;89.18;47.8;3
34.1;89.18;48.86;3
34.1;89.18;48.86;3
34.4;89.18;50.7;3
34.4;85.64;50.7;0
34.1;85.64;53.41;3
34.1;89.52;53.41;3
34.0;89.52;48.87;3
34.0;86.11;48.87;3
34.1;86.11;49.01;3
34.1;85.44;49.01;3
35.0;81.14;52.35;0
35.0;90.75;52.35;0
34.9;90.75;54.03;0
34.9;91.33;54.03;0
35.1;91.33;53.83;0
35.1;85.7;53.83;0
35.0;85.7;54.43;0
35.0;86.43;54.43;0
34.2;86.43;55.6;3
34.2;86.38;55.6;3
35.5;86.38;57.34;0
35.2;88.22;57.34;0
35.3;88.22;51.77;0
35.3;85.71;51.77;0
35.2;85.71;44.78;0
35.2;83.43;44.78;1
35.9;83.43;51.01;1
35.9;82.91;51.01;0
35.4;82.91;49.52;0
35.4;86.22;49.52;0
37.6;86.22;51.53;0
37.6;83.29;51.53;0
36.4;83.29;53.26;0
36.4;83.87;53.26;0
36.4;83.87;51.85;0
36.4;84.7;51.85;0
34.8;84.7;47.34;0
34.8;83.39;47.34;1
35.5;84.26;48.32;0
35.5;81.75;48.32;1
35.5;81.75;46.71;1
35.5;82.78;46.71;0
34.5;82.78;46.86;2
34.5;87.23;46.86;0
35.3;87.23;47.64;0
35.3;82.41;47.64;1
35.7;82.41;51.56;1
35.7;85.09;51.56;0
35.7;85.09;47.51;0
35.7;78.11;47.51;1
34.9;78.11;47.42;1
34.9;80.37;47.42;1
34.9;80.37;47.58;1
34.9;85.83;47.58;0
35.1;85.83;45.51;0
35.1;81.48;45.51;1
34.0;81.48;42.35;1
34.0;85.49;42.35;2
34.4;85.49;41.62;2
34.4;78.38;41.62;1
34.4;78.38;43.26;1
34.4;83.08;43.26;1
34.9;83.08;40.0;1
34.9;82.78;40.0;2
34.8;82.78;44.01;1
34.8;84.74;44.01;1
36.5;84.74;45.54;0
36.5;82.11;45.54;1
36.0;82.11;44.32;1
36.0;83.05;44.32;0
35.9;83.05;47.46;0
35.9;83.54;47.46;0
35.0;83.54;44.92;1
35.0;84.37;44.92;1
35.6;84.37;42.74;1
35.6;82.23;42.74;1
35.7;82.23;37.0;1
35.7;84.21;37.0;2
35.3;84.21;37.56;2
35.3;83.4;37.56;2
34.6;83.4;43.8;1
34.6;83.69;43.8;1
34.9;83.69;45.57;1
34.9;82.48;45.57;1
35.1;82.48;48.1;1
35.1;76.7;48.1;1
35.4;76.7;46.54;1
35.4;85.98;46.54;0
35.7;85.98;45.2;0
35.7;88.29;45.2;0
36.2;88.29;48.69;0
36.2;82.23;48.69;0
36.0;83.16;46.29;1
36.0;84.59;46.29;0
35.3;84.59;44.39;1
35.3;84.5;44.39;1
35.9;84.5;49.52;0
35.9;85.35;49.52;0
35.9;85.35;49.99;0
35.9;82.94;49.99;0
34.7;82.94;50.66;1
34.7;83.28;50.66;1
35.0;83.28;50.34;1
35.0;85.22;50.34;0
36.1;85.22;49.8;0
36.1;83.58;49.8;0
35.2;83.58;48.91;0
35.2;86.58;48.91;0
34.5;86.58;49.92;0
34.5;85.59;49.92;1
34.9;85.59;43.58;2
34.9;83.81;43.58;1
34.8;83.81;46.31;1
34.8;84.7;46.31;0
34.9;84.7;49.98;0
34.9;86.95;49.98;0
34.7;86.95;47.96;2
34.7;86.94;47.96;2
34.4;86.94;48.95;2
34.4;86.94;48.95;2
34.9;86.94;48.56;2
34.9;85.24;48.56;2
34.3;85.24;49.5;3
34.3;86.27;49.5;3
34.7;86.27;46.47;2
34.7;87.74;46.47;2
34.8;87.74;47.54;0
34.8;84.92;47.54;0
34.1;84.92;50.44;2
34.1;87.8;50.44;3
34.0;87.8;43.84;3
34.0;89.0;43.84;3
35.7;84.84;46.21;0
35.7;85.26;46.21;0
35.3;85.26;47.3;2
35.3;86.06;47.3;2
35.1;86.06;47.11;2
35.1;84.47;47.11;2
35.2;84.47;49.67;1
35.2;82.72;49.67;0
35.4;82.72;47.78;0
35.4;82.14;47.78;1
35.1;82.14;48.02;1
35.1;76.89;48.02;1
34.7;76.89;47.0;1
34.7;76.46;47.0;1
35.4;76.46;49.07;1
35.4;78.91;49.07;1
35.0;78.91;53.3;1
35.0;76.43;53.3;1
35.5;76.43;49.51;1
35.5;81.5;49.51;1
35.2;81.5;48.58;1
35.2;82.97;48.58;1
34.8;82.97;50.66;1
34.8;81.82;50.66;1
36.6;81.82;50.12;1
36.6;81.03;50.12;0
36.0;81.03;49.59;1
36.0;82.21;49.59;1
36.1;82.21;50.1;1
36.1;83.6;50.1;0
35.5;83.6;50.26;0
35.5;82.62;50.26;1
35.6;82.62;49.9;1
35.6;87.44;49.9;0
34.1;87.44;49.48;3
34.1;85.54;49.48;1
35.2;85.54;49.93;0
35.2;84.44;49.93;0
33.7;84.44;48.22;3
33.7;86.26;48.22;3
34.2;86.26;52.34;3
34.2;85.88;52.34;3
35.1;85.88;49.27;0
35.1;84.87;49.27;0
34.4;84.87;48.28;2
34.4;84.65;48.28;2
34.8;84.65;48.92;0
34.8;85.78;48.92;0
34.8;85.78;47.09;2
34.8;83.83;47.09;2
34.9;83.83;46.76;2
34.9;89.02;46.76;2
35.0;83.07;49.25;2
35.0;81.85;49.25;2
34.1;81.85;48.57;2
34.1;84.99;48.57;2
34.3;84.99;51.96;3
34.3;83.43;51.96;3
33.2;83.43;49.92;3
33.2;82.99;49.92;3
33.6;82.99;54.79;3
33.6;86.0;54.79;3
34.9;86.0;47.74;0
34.9;84.08;47.74;2
34.8;84.08;43.37;0
34.8;88.61;43.37;0
34.4;88.61;44.92;3
34.4;86.56;44.92;3
34.5;86.56;47.9;3
34.5;83.89;47.9;2
33.8;83.89;46.61;3
33.8;88.05;46.61;3
34.5;88.05;51.79;3
34.5;87.7;51.79;3
34.0;87.7;48.66;3
34.0;83.62;48.66;2
34.9;83.62;46.93;0
34.9;85.97;46.93;0
34.6;85.97;47.66;0
34.6;81.12;47.66;1
33.6;81.12;52.34;1
33.6;84.15;52.34;3
33.9;84.15;51.67;2
33.9;79.29;51.67;1
33.7;79.29;53.66;1
33.7;83.53;53.66;2
34.5;83.53;46.0;2
34.5;82.76;46.0;1
34.4;82.76;42.72;1
34.4;87.46;42.72;3
33.4;87.46;29.05;2
33.4;81.86;29.05;2
33.6;81.86;37.02;2
33.6;81.53;37.02;2
34.4;81.53;50.94;2
34.4;92.47;50.94;3
34.0;92.47;52.89;3
34.0;84.23;52.89;3
33.7;84.23;52.16;2
33.7;83.42;52.16;2
33.9;83.42;49.56;2
33.9;88.03;49.56;3
33.4;88.03;52.95;3
33.4;78.56;52.95;1
33.8;78.56;46.26;1
33.8;86.97;46.26;3
34.6;86.97;50.52;0
34.6;80.58;50.52;1
34.6;80.58;50.84;1
34.6;84.31;50.84;0
34.5;84.31;50.43;1
34.5;74.72;50.43;1
34.4;80.79;47.8;1
34.4;82.93;47.8;1
34.3;82.93;46.72;1
34.3;83.3;46.72;1
34.2;83.3;47.49;1
34.2;82.34;47.49;1
36.2;82.34;49.02;0
36.2;84.42;49.02;0
36.1;84.42;48.37;0
36.1;82.66;48.37;0
35.8;82.66;47.6;1
35.8;89.96;47.6;0
34.5;89.96;46.32;3
34.5;88.5;46.32;0
35.6;88.5;47.47;0
35.6;86.65;47.47;0
34.9;86.65;45.74;0
34.9;92.55;45.74;0
35.6;92.55;46.37;0
35.6;84.11;46.37;0
35.4;84.11;46.33;0
35.4;86.72;46.33;0
35.5;86.72;48.22;0
35.5;84.24;48.22;1
34.7;84.24;50.31;1
34.7;87.6;50.31;0
35.0;87.6;47.69;0
35.0;87.95;47.69;0
33.7;87.95;47.71;3
33.7;85.9;47.71;3
33.8;85.9;49.52;3
33.8;81.12;49.52;3
34.2;78.29;49.37;1
34.2;85.77;49.37;3
33.3;85.77;48.63;3
33.3;86.45;48.63;3
34.3;86.45;51.69;3
34.3;87.9;51.69;3
33.0;87.9;54.32;3
33.0;86.02;54.32;3
34.4;86.02;47.61;3
34.4;83.69;47.61;3
33.4;83.69;50.52;3
33.4;83.85;50.52;3
34.7;83.85;47.0;0
34.7;76.66;47.0;1
35.0;76.66;46.19;1
35.0;81.02;46.19;1
34.7;81.02;50.43;1
34.7;85.56;50.43;0
34.5;85.56;51.05;3
34.5;91.01;51.05;3
34.1;91.01;52.56;3
34.1;89.56;52.56;3
34.7;89.56;51.22;0
34.7;83.2;51.22;3
35.1;83.2;50.83;0
35.1;86.84;50.83;0
33.8;86.84;53.03;3
33.8;88.13000000000001;53.03;3
33.0;88.13000000000001;53.08;3
33.0;84.82;53.08;3
34.6;84.82;53.89;0
34.6;83.88;53.89;0
34.3;83.88;53.31;3
34.3;86.34;53.31;3
34.8;86.34;53.32;0
34.8;85.55;53.32;0
34.7;85.55;53.76;0
34.7;83.47;53.76;0
34.4;83.47;52.38;3
34.4;86.28;52.38;3
34.5;86.28;47.49;3
34.5;87.9;47.49;0
33.8;87.9;50.39;3
33.8;86.31;50.39;3
34.4;86.31;51.57;3
34.4;85.52;51.57;3
33.8;85.52;53.01;3
33.8;84.47;53.01;3
33.7;84.47;50.08;3
33.7;83.01;50.08;1
34.0;83.01;45.97;1
34.0;81.98;45.97;1
34.3;81.98;52.87;1
34.3;84.29;52.87;3
34.0;84.29;39.45;2
34.0;80.6;39.45;2
34.0;80.6;60.44;3
34.0;80.59;60.44;3
34.4;80.59;57.46;3
34.4;82.83;57.46;3
33.9;82.83;52.55;3
33.9;83.45;52.55;3
33.4;83.45;40.24;2
33.4;84.76;40.24;2
35.1;84.76;51.49;0
35.1;81.9;51.49;0
34.7;81.9;51.59;1
34.7;82.61;51.59;1
35.1;82.61;50.23;0
35.1;86.26;50.23;0
35.4;86.26;53.9;0
